"STATION","LATITUDE","LONGITUDE","ELEVATION","NAME","DATE","SEASON","SLP","WDSP","TEMP","DEWP","STP","VISIB","MXSPD","GUST","MAX","MIN","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/22/2015","Зима","1028.9","7","28.8","21.7","4.8","6.2","9.7","999.9","30.9","23.5","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/23/2015","Зима","1021.2","12.1","31.2","27.6","997.5","6.2","15.5","23.3","34.9","23.9","0","E","999.9","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/24/2015","Зима","1020.3","15.1","11.4","5","995.6","2.5","19.4","27.2","19.6","3.7","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/25/2015","Зима","1016.8","6.8","11.2","0.8","992.1","3.9","9.7","999.9","14.2","5.7","99.99"," ","999.9","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/26/2015","Зима","1021.6","15.8","4.5","-10.5","996.4","11.7","23.3","36.9","10.8","-2.6","0.02","E","0.8","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/27/2015","Зима","1027.5","7","6.1","-14","2.3","31.1","9.7","999.9","10.6","-2.9","0","I","0.8","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/28/2015","Зима","1026.7","7.8","10.2","-9.3","1.8","19.4","11.7","999.9","14.2","3","0","E","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/29/2015","Зима","1029.5","8.3","13.4","-8.7","4.6","19.4","11.7","999.9","17.8","7.9","0","F","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/30/2015","Зима","1029","6.1","16.2","-2.7","4.3","12.4","7.8","999.9","19.8","9.3","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","12/31/2015","Зима","1027.9","5.1","20.6","4.8","3.5","10.9","9.7","999.9","24.4","14.5","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/1/2016","Зима","1020.4","9.2","29.4","20","996.6","10.9","11.7","21.4","33.3","19.8","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/2/2016","Зима","1018.2","11.4","22.7","11.9","994.1","10.1","13.6","23.3","34.3","11.3","0","E","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/3/2016","Зима","1020.5","7.5","15.5","0","996","9.3","13.6","999.9","18.3","11.7","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/4/2016","Зима","1020.5","10","16","-1.3","996","12.4","23.3","999.9","22.3","10.2","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/5/2016","Зима","1022.7","5.6","15.4","-4","998.1","12.4","11.7","999.9","18.3","9","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/6/2016","Зима","1020.7","9.2","15.2","-2.6","996.2","17.1","13.6","999.9","23.4","8.1","0","E","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/7/2016","Зима","1018.2","9.2","15.1","-1.5","993.7","19.4","13.6","999.9","21.7","7.9","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/8/2016","Зима","1019","9","14.6","-0.2","994.4","17.1","13.6","999.9","19.6","10.4","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/9/2016","Зима","1019","8","17.2","2","994.6","12.4","13.6","29.1","23.2","8.2","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/10/2016","Зима","1025.6","13.8","6.5","-13.1","0.5","12.4","21.4","31.1","10.4","1.9","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/11/2016","Зима","1025.6","9","7.8","-9.1","0.6","19.4","15.5","999.9","13.3","1","0","E","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/12/2016","Зима","1018.2","6.1","10.3","-7.2","993.4","19.4","11.7","999.9","16.2","3.9","0","E","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/13/2016","Зима","1015.9","8.7","9.9","-0.7","991.2","10.4","11.7","23.3","14.2","4.6","99.99"," ","999.9","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/14/2016","Зима","1021","9.7","5.8","-6.3","996","14.8","13.6","19.4","12.6","-0.9","0","E","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/15/2016","Зима","1024.9","12.9","1","-7.1","999.5","11.7","15.5","27.2","10.8","-6.2","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/16/2016","Зима","1027.9","10.9","2.2","-8.6","2.5","14.8","17.5","25.3","7.3","-6.5","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/17/2016","Зима","1022.9","14.1","4.1","-5.8","997.7","8.7","23.3","33","9","0.1","99.99"," ","999.9","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/18/2016","Зима","1004.5","29.9","3.5","0.5","979.8","0.2","35","50.5","7.7","-0.9","99.99"," ","0.4","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/19/2016","Зима","1013.8","27.4","9.6","5.5","989.2","3.8","31.1","38.9","12.4","6.3","0.03","E","2","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/20/2016","Зима","1027.9","18.5","5.8","-5","2.7","12.4","23.3","33","9.7","-0.4","0","I","1.6","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/21/2016","Зима","1029.6","16.5","-0.5","-12.2","4","19.4","19.4","27.2","3.9","-5.3","0","I","1.6","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/22/2016","Зима","1031.3","16.5","-3","-16.5","5.5","12.4","19.4","27.2","1.8","-6.3","0","E","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/23/2016","Зима","1022.2","19.7","-2.3","-9.9","996.7","11.3","23.3","33","0.3","-7.2","99.99"," ","999.9","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/24/2016","Зима","1018.2","16.3","-0.6","-14","992.9","12.4","23.3","29.1","3.2","-6.3","0","I","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/25/2016","Зима","1020.5","5.8","11.8","-2.8","995.8","12.4","9.7","999.9","15.8","-2","0","E","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/26/2016","Зима","1019.4","7.3","18.5","-2.5","995","12.4","15.5","999.9","23.2","14.2","0","I","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/27/2016","Зима","1025.3","11.2","19.9","-3.5","0.9","12.4","15.5","27.2","23.9","13.8","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/28/2016","Зима","1031.7","10","13.8","-7","6.8","19.4","21.4","29.1","22.1","4.6","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/29/2016","Зима","1034.2","14.6","-0.4","-18.2","8.5","12.4","21.4","999.9","5.7","-7.1","0","E","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/30/2016","Зима","1030.4","11.2","0.9","-15.7","4.8","12.4","15.5","999.9","8.2","-5.6","0","E","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","1/31/2016","Зима","1029.7","10.9","2.4","-15.8","4.3","17.1","13.6","21.4","7.2","-3.5","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/1/2016","Зима","1027.8","8.7","5","-11.4","2.5","12.4","13.6","21.4","9.1","-2.6","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/2/2016","Зима","1025.5","4.4","14.9","-3.7","0.8","17.1","5.8","999.9","18.1","2.8","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/3/2016","Зима","1022","5.8","19.9","5.4","997.7","19.4","9.7","999.9","25.2","14.2","0","E","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/4/2016","Зима","1018.8","8.3","20.1","-0.4","994.6","12.4","15.5","999.9","25","14.2","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/5/2016","Зима","1021.1","7.8","13.5","-1.6","996.4","17.1","11.7","21.4","20.5","6.4","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/6/2016","Зима","1021.4","5.8","15","-2.2","996.8","17.1","9.7","999.9","18.9","5.4","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/7/2016","Зима","1017.5","11.9","13.5","-0.9","993","17.1","19.4","999.9","27.9","0","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/8/2016","Зима","1010.8","10.7","10.3","6.9","986.2","7.9","15.5","21.4","21.2","5.2","0.28","E","999.9","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/9/2016","Зима","1019.1","10.2","12.5","4","994.5","7","13.6","25.3","18.9","4.6","0","I","3.5","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/10/2016","Зима","1026.7","7.8","22.5","11.8","2.4","15.5","13.6","999.9","26.1","14.9","0","I","3.1","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/11/2016","Зима","1026.3","18.5","31.9","29.9","2.5","11.7","21.4","25.3","34.2","29.1","0","E","0.8","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/12/2016","Зима","1017.1","11.7","35","34.9","993.7","1.7","19.4","23.3","37.4","33.1","0.08","E","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/13/2016","Зима","1013","25.5","20.1","15.5","988.9","5.5","31.1","48.6","32","9.7","99.99"," ","0.4","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/14/2016","Зима","1012","16.8","8.2","-2","987.3","9.5","25.3","33","13.3","2.1","0","I","0.8","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/15/2016","Зима","1012.1","3.6","10.7","-6.1","987.5","21.7","3.9","999.9","14","4.1","0","I","0.8","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/16/2016","Зима","1011","10","17.7","4.1","986.8","15.1","17.5","25.3","22.8","13.1","0","I","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/17/2016","Зима","1014.8","9.2","25.4","10.3","990.9","19.4","15.5","23.3","27.9","14.4","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/18/2016","Зима","1015.3","8.9","26.8","14.6","991.5","17.8","13.6","999.9","34.9","16.3","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/19/2016","Зима","1022.7","8.5","27.5","4.3","998.8","21.7","13.6","23.3","34","22.6","0","E","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/20/2016","Зима","1021.7","6.1","22.1","4.6","997.5","21.7","9.7","999.9","28.4","15.4","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/21/2016","Зима","1026.8","8.7","17.5","-6","2.2","19.4","13.6","999.9","21.7","14","0","E","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/22/2016","Зима","1026.2","12.9","19","13.8","1.7","7.8","23.3","36.9","27","2.3","0.01","E","999.9","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/23/2016","Зима","1031.3","15.5","2.3","-9.4","5.9","21.7","31.1","999.9","8.1","-0.8","0","E","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/24/2016","Зима","1031.4","3.9","11.1","-5.2","6.4","21.7","7.8","999.9","14.9","-0.8","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/25/2016","Зима","1027.2","4.4","15.6","-4.1","2.5","21.7","7.8","999.9","21.6","10.2","0","E","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/26/2016","Зима","1025.6","5.1","17.5","4.7","1","11.2","7.8","21.4","22.5","12.7","99.99"," ","999.9","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/27/2016","Зима","1026.3","8","18.6","7.7","1.8","10.9","13.6","999.9","26.1","11.1","99.99"," ","999.9","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/28/2016","Зима","1022.4","18","13.7","9.4","997.8","6.2","25.3","38.9","17.1","9.3","0.12","E","999.9","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/29/2016","Зима","1021","17","11.8","-3.4","996.3","19.4","25.3","31.1","16.7","8.2","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/1/2016","Весна","1019.7","6.8","19","6.1","995.4","17.1","9.7","999.9","22.6","8.6","0","E","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/2/2016","Весна","1017.2","11.4","24.3","18.8","993.2","20.2","17.5","23.3","30.6","14.4","99.99"," ","999.9","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/3/2016","Весна","1027.5","10.9","21.4","10.9","3.1","12.4","15.5","999.9","26.6","13.8","0","E","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/4/2016","Весна","1031.9","9","27.3","23.4","7.8","5.7","17.5","25.3","31.3","19","99.99"," ","999.9","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/5/2016","Весна","1018.5","24.3","33.8","32.2","995","7","36.9","50.5","35.2","32.5","0.83","F","0.4","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/6/2016","Весна","1017.7","7.8","36.2","18.6","994.3","9.3","11.7","999.9","41.4","32","0","E","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/7/2016","Весна","1017","13.6","31.3","22.2","993.4","11.2","19.4","27.2","38.1","23.2","0","H","999.9","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/8/2016","Весна","1019.7","8.7","23.6","7.2","995.7","19.4","9.7","25.3","29.8","18.5","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/9/2016","Весна","1023.1","6.3","23.5","7.2","998.9","21.7","9.7","999.9","28.6","18.3","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/10/2016","Весна","1022.6","7.2","21.1","5.4","998.4","17.8","11.7","999.9","24.4","17.2","99.99"," ","999.9","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/11/2016","Весна","1021.6","7","24.1","11.5","997.5","21.7","9.7","999.9","27.7","16.5","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/12/2016","Весна","1021.5","11.2","29.4","23.8","997.6","21.7","15.5","21.4","34","21.7","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/13/2016","Весна","1019.5","12.6","28.9","22.3","995.6","12.4","17.5","25.3","33.3","20.5","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/14/2016","Весна","1018.9","7","29.8","15.4","995.1","19.4","11.7","999.9","32.2","20.5","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/15/2016","Весна","1013.9","11.7","35.6","25","990.5","21.7","17.5","19.4","45.7","30.7","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/16/2016","Весна","1012.5","6.3","46.7","20.7","989.7","12.4","9.7","999.9","53.1","36","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/17/2016","Весна","1012.4","11.9","40.7","28","989.3","21.7","15.5","23.3","49.6","33.6","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/18/2016","Весна","1008.8","11.9","37.3","31.5","985.6","10.9","23.3","33","43.5","29.8","0","I","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/19/2016","Весна","1017.9","12.4","34.8","25.8","994.5","21.7","23.3","33","38.5","29.1","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/20/2016","Весна","1021.4","8.3","37.4","13.7","997.9","28.7","15.5","27.2","42.8","28.6","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/21/2016","Весна","1017.2","6.3","39.8","19.5","994","21.7","9.7","999.9","47.7","28.9","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/22/2016","Весна","1015.9","12.6","36","19.8","992.5","21.7","17.5","23.3","41.9","29.5","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/23/2016","Весна","1021.7","11.3","32.4","20.7","998","18.6","15.5","21.4","41.5","26.4","0","H","999.9","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/24/2016","Весна","1024.8","11.7","31.9","19.6","1","21.7","21.4","999.9","35.8","26.1","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/25/2016","Весна","1019.7","4.9","39","20.9","996.4","31.1","7.8","999.9","45.5","29.1","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/26/2016","Весна","1016","8","41.8","21.4","992.9","21.7","19.4","27.2","50.9","30.7","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/27/2016","Весна","1015.8","9","39.7","11.2","992.6","31.1","19.4","25.3","46.8","30.4","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/28/2016","Весна","1015.6","13.6","35.9","27.7","992.3","5","17.5","21.4","43.7","30.6","0","I","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/29/2016","Весна","1011.4","9.7","36.6","34.4","988.2","5","15.5","27.2","41.7","31.8","0.04","E","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/30/2016","Весна","1014.8","7.5","41.1","22.3","991.7","17.1","15.5","25.3","48.6","32.7","0","I","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/31/2016","Весна","1016.7","11.4","40.4","24.1","993.5","6.2","15.5","21.4","45.9","32.5","0","I","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/1/2016","Весна","1020.4","28.4","38.3","28.6","996.9","12.4","33","42.7","43.5","33.6","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/2/2016","Весна","1017.5","12.1","36.6","32","994.1","9.3","23.3","25.3","39.6","34","0.39","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/3/2016","Весна","1016.4","9.7","38.8","24","993.2","27.2","11.7","21.4","47.3","29.5","0","I","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/4/2016","Весна","1009.5","15.3","32.8","31.3","986.1","4.7","21.4","29.1","36.5","29.3","0","E","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/5/2016","Весна","1012.3","11.7","42.3","25.9","989.3","15.6","19.4","21.4","48.9","34.2","0","I","999.9","100000"
